country,ISO3,year,sex,registry_count,registry_scope,total_thyroid_cases,papillary_cases,follicular_cases,medullary_cases,anaplastic_cases,specified_other_cases,unspecified_cases,component_sum,reconciles_to_total,PTC_proportion_percent,FTC_proportion_percent,MTC_proportion_percent,ATC_proportion_percent,other_specified_proportion_percent,unspecified_proportion_percent,PTC_FTC_ratio,analytic_era,era_quality,fixed_break_model_eligible,primary_latency_break,denominator_status,microscopic_verification,source,source_url
New Zealand,NZL,2014,both,1,national,303,241,35,6,4,6,11,303,YES,79.53795379537954,11.551155115511552,1.9801980198019802,1.3201320132013201,1.9801980198019802,3.6303630363036303,6.885714285714286,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2014,female,1,national,207,172,18,4,3,4,6,207,YES,83.09178743961353,8.695652173913043,1.932367149758454,1.4492753623188406,1.932367149758454,2.898550724637681,9.555555555555555,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2014,male,1,national,96,69,17,2,1,2,5,96,YES,71.875,17.708333333333332,2.0833333333333335,1.0416666666666667,2.0833333333333335,5.208333333333333,4.0588235294117645,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2015,both,1,national,315,249,36,8,10,5,7,315,YES,79.04761904761905,11.428571428571429,2.5396825396825395,3.1746031746031744,1.5873015873015872,2.2222222222222223,6.916666666666667,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2015,female,1,national,214,176,26,2,5,2,3,214,YES,82.24299065420561,12.149532710280374,0.9345794392523364,2.336448598130841,0.9345794392523364,1.4018691588785046,6.769230769230769,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2015,male,1,national,101,73,10,6,5,3,4,101,YES,72.27722772277228,9.900990099009901,5.9405940594059405,4.9504950495049505,2.9702970297029703,3.9603960396039604,7.3,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2016,both,1,national,359,286,41,11,11,4,6,359,YES,79.66573816155989,11.420612813370473,3.064066852367688,3.064066852367688,1.1142061281337048,1.6713091922005572,6.975609756097561,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2016,female,1,national,262,213,29,4,8,3,5,262,YES,81.29770992366412,11.068702290076336,1.5267175572519085,3.053435114503817,1.1450381679389312,1.9083969465648856,7.344827586206897,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2016,male,1,national,97,73,12,7,3,1,1,97,YES,75.25773195876289,12.371134020618557,7.216494845360825,3.0927835051546393,1.0309278350515463,1.0309278350515463,6.083333333333333,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2017,both,1,national,326,264,43,8,4,5,2,326,YES,80.98159509202453,13.190184049079754,2.4539877300613497,1.2269938650306749,1.5337423312883436,0.6134969325153374,6.1395348837209305,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2017,female,1,national,224,183,31,4,2,2,2,224,YES,81.69642857142857,13.839285714285714,1.7857142857142858,0.8928571428571429,0.8928571428571429,0.8928571428571429,5.903225806451613,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2017,male,1,national,102,81,12,4,2,3,0,102,YES,79.41176470588235,11.764705882352942,3.9215686274509802,1.9607843137254901,2.9411764705882355,0.0,6.75,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
